File	sample.id	experiment	org	epd	sample	cell	First_Pair_Size
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L001_R1_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   2.83M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L001_R2_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   2.9M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L002_R1_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   2.84M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L002_R2_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   2.87M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L003_R1_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   2.99M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L003_R2_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   3.07M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L004_R1_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   2.92M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/09_Mmp_9_9-48501463/Mmp-9-9_S9_L004_R2_001.fastq.gz	single-cells-mmp-03-9	single-cells	mmp	03	09_Mmp_9_9	9	   2.95M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L001_R1_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	 938.26K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L001_R2_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	 955.58K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L002_R1_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	 942.25K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L002_R2_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	 939.04K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L003_R1_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	 991.13K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L003_R2_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	1008.12K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L004_R1_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	 950.53K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/10_Mmp_10_9-48496487/Mmp-10-9_S10_L004_R2_001.fastq.gz	single-cells-mmp-03-10	single-cells	mmp	03	10_Mmp_10_9	10	 946.41K
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L001_R1_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   2.95M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L001_R2_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   3.05M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L002_R1_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   2.95M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L002_R2_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   3M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L003_R1_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   3.14M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L003_R2_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   3.24M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L004_R1_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   3M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/11_Mmp_11_9-48496488/Mmp-11-9_S11_L004_R2_001.fastq.gz	single-cells-mmp-03-11	single-cells	mmp	03	11_Mmp_11_9	11	   3.06M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L001_R1_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.17M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L001_R2_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.21M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L002_R1_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.19M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L002_R2_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.2M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L003_R1_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.24M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L003_R2_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.27M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L004_R1_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.2M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/12_Mmp_12_9-48501459/Mmp-12-9_S12_L004_R2_001.fastq.gz	single-cells-mmp-03-12	single-cells	mmp	03	12_Mmp_12_9	12	   1.22M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L001_R1_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.4M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L001_R2_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.43M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L002_R1_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.42M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L002_R2_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.43M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L003_R1_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.49M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L003_R2_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.52M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L004_R1_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.44M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/13_Mmp_13_9-48498456/Mmp-13-9_S13_L004_R2_001.fastq.gz	single-cells-mmp-03-13	single-cells	mmp	03	13_Mmp_13_9	13	   1.45M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L001_R1_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.68M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L001_R2_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.71M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L002_R1_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.73M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L002_R2_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.71M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L003_R1_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.85M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L003_R2_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.89M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L004_R1_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.75M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/14_Mmp_14_9-48495483/Mmp-14-9_S14_L004_R2_001.fastq.gz	single-cells-mmp-03-14	single-cells	mmp	03	14_Mmp_14_9	14	   2.73M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L001_R1_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.01M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L001_R2_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.03M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L002_R1_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.04M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L002_R2_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.04M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L003_R1_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.08M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L003_R2_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.1M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L004_R1_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.06M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/16_Mmp_16_9-48505458/Mmp-16-9_S16_L004_R2_001.fastq.gz	single-cells-mmp-03-16	single-cells	mmp	03	16_Mmp_16_9	16	   1.06M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/17_Mmp_17_9-48506461/Mmp-17-9_S17_L001_R1_001.fastq.gz	single-cells-mmp-03-17	single-cells	mmp	03	17_Mmp_17_9	17	   1.62M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/17_Mmp_17_9-48506461/Mmp-17-9_S17_L001_R2_001.fastq.gz	single-cells-mmp-03-17	single-cells	mmp	03	17_Mmp_17_9	17	   1.66M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/17_Mmp_17_9-48506461/Mmp-17-9_S17_L002_R1_001.fastq.gz	single-cells-mmp-03-17	single-cells	mmp	03	17_Mmp_17_9	17	   1.63M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/17_Mmp_17_9-48506461/Mmp-17-9_S17_L002_R2_001.fastq.gz	single-cells-mmp-03-17	single-cells	mmp	03	17_Mmp_17_9	17	   1.64M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/17_Mmp_17_9-48506461/Mmp-17-9_S17_L003_R1_001.fastq.gz	single-cells-mmp-03-17	single-cells	mmp	03	17_Mmp_17_9	17	   1.73M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/17_Mmp_17_9-48506461/Mmp-17-9_S17_L003_R2_001.fastq.gz	single-cells-mmp-03-17	single-cells	mmp	03	17_Mmp_17_9	17	   1.78M
/Volumes/omics4tb/sturkarslan/singleCell-UA3-mmp/UA3-152-03/17_Mmp_17_9-48506461/Mmp-17-9_S17_L004_R1_001.fastq.gz	single-cells-mmp-03-17	single-cells	mmp	03	17_Mmp_17_9	17	   1.67M
